Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,clothing_sizes,Shoe_Size,years,month
3503,Men,Training,SuperRep Go,1.0,6992.17,0.0,6992.17,2024/11/16,Online,Mumbai,1048.24,M,,2024.0,11.0
3504,Women,Training,SuperRep Go,1.0,9075.41,0.03,8803.15,2024/08/18,Retail,Delhi,3035.95,,,2024.0,8.0
2020,Kids,Lifestyle,Blazer Mid,2.0,7126.64,0.89,1567.86,2025/05/10,Retail,Delhi,535.13,XL,,2025.0,5.0
3506,Men,Training,Metcon 7,1.0,9701.91,0.51,4753.94,,Online,Pune,2393.61,L,,,
3507,Kids,Running,Free RN,1.0,2010.07,0.05,1909.57,,Retail,Mumbai,11.97,,7.0,,
3508,Kids,Training,ZoomX Invincible,1.0,6743.07,0.0,6743.07,2024/10/12,Retail,Bangalore,3466.92,,,2024.0,10.0
3509,Kids,Lifestyle,Blazer Mid,3.0,2066.04,0.0,6198.12,2025/07/22,Online,Mumbai,2278.11,,12.0,2025.0,7.0
3510,Men,Soccer,Tiempo Legend,4.0,2786.84,0.0,11147.36,2025/04/17,Retail,Hyderabad,3445.21,M,,2025.0,4.0
3511,Kids,Lifestyle,Blazer Mid,1.0,3248.17,0.06,3053.28,2025/02/15,Retail,Hyderabad,877.12,XL,,2025.0,2.0
3512,Kids,Basketball,Zoom Freak,4.0,4656.28,0.96,745.0,2025/05/06,Retail,Pune,2516.79,M,,2025.0,5.0
3513,Women,Training,SuperRep Go,1.0,6145.98,0.0,6145.98,2025/04/16,Retail,Hyderabad,2625.95,,,2025.0,4.0
3514,Kids,Running,React Infinity,1.0,6546.46,0.0,6546.46,2024/08/10,Retail,Hyderabad,2804.16,,7.0,2024.0,8.0
3515,Men,Training,Flex Trainer,8.0,2604.11,0.9,2083.29,,Online,Kolkata,699.6,XL,,,
3516,Men,Training,ZoomX Invincible,3.0,7495.24,0.42,13041.72,,Online,Pune,3844.73,M,,,
3517,Women,Running,Air Zoom,1.0,9962.36,0.0,9962.36,,Retail,Hyderabad,2661.74,,,,
3518,Women,Basketball,Air Jordan,1.0,9871.75,0.0,9871.75,2024/08/14,Retail,Delhi,3047.69,XL,,2024.0,8.0
3519,Kids,Soccer,Premier III,4.0,2708.73,0.0,10834.92,2025/05/25,Retail,Kolkata,3491.18,,,2025.0,5.0
3520,Women,Lifestyle,Waffle One,2.0,2080.85,0.99,0.0,2024/03/22,Retail,Delhi,776.21,XL,,2024.0,3.0
3521,Women,Training,ZoomX Invincible,1.0,8565.24,0.0,8565.24,,Online,Kolkata,3721.9,M,,,
2002,Women,Basketball,Zoom Freak,1.0,9041.15,0.44,5063.04,,Retail,Kolkata,1597.12,M,,,
3523,Kids,Training,SuperRep Go,33.0,7061.5,0.99,2330.3,2024/06/09,Retail,Kolkata,825.03,,6.0,2024.0,6.0
3524,Kids,Training,SuperRep Go,1.0,9671.05,0.0,9671.05,2024/11/12,Online,Mumbai,1646.1,,9.0,2024.0,11.0
3525,Kids,Running,React Infinity,1.0,7170.91,0.0,7170.91,2025/01/29,Retail,Mumbai,3030.5,,,2025.0,1.0
2030,Men,Basketball,Air Jordan,1.0,6235.71,0.0,6235.71,2024/12/18,Online,Hyderabad,2272.16,,,2024.0,12.0
3527,Men,Soccer,Phantom GT,3.0,5259.05,0.0,15777.15,2025/06/12,Online,Mumbai,257.35,,,2025.0,6.0
3528,Kids,Running,React Infinity,2.0,3742.67,0.0,7485.34,2024/08/21,Retail,Hyderabad,2662.77,L,,2024.0,8.0
3529,Men,Training,SuperRep Go,1.0,6819.78,0.2,5455.82,2025/03/28,Retail,Delhi,1448.77,L,,2025.0,3.0
3530,Women,Soccer,Mercurial Superfly,2.0,3034.73,0.0,6069.46,2023/09/25,Retail,Kolkata,2458.14,,,2023.0,9.0
3531,Women,Basketball,LeBron 20,1.0,9015.65,0.07,8384.55,,Online,Delhi,1932.99,,,,
3532,Kids,Running,React Infinity,1.0,9244.96,0.47,4899.83,2024/05/07,Online,Mumbai,955.19,XL,,2024.0,5.0
3533,Kids,Running,Air Zoom,1.0,3424.06,0.0,3424.06,2023/11/05,Retail,Hyderabad,451.71,L,,2023.0,11.0
3534,Kids,Basketball,Zoom Freak,3.0,3280.57,0.62,3739.85,2024/11/09,Retail,Kolkata,427.76,,,2024.0,11.0
3535,Kids,Basketball,LeBron 20,1.0,6302.89,0.82,1134.52,2024/12/24,Retail,Pune,169.86,XL,,2024.0,12.0
3536,Women,Lifestyle,Dunk Low,3.0,3929.3,0.0,11787.9,2024/12/01,Retail,Bangalore,3934.31,,12.0,2024.0,12.0
3537,Men,Lifestyle,Blazer Mid,2.0,5464.07,0.99,0.0,2025/06/15,Online,Kolkata,3170.78,XL,,2025.0,6.0
3538,Kids,Basketball,Kyrie Flytrap,1.0,6436.11,0.0,6436.11,2024/12/12,Online,Bangalore,2787.81,L,,2024.0,12.0
3539,Kids,Lifestyle,Air Force 1,3.0,7706.3,0.99,0.0,,Retail,Hyderabad,2366.58,XL,,,
3540,Kids,Training,Flex Trainer,1.0,9564.4,0.0,9564.4,2025/05/16,Retail,Delhi,1850.13,XL,,2025.0,5.0
3541,Kids,Training,SuperRep Go,1.0,3644.5,0.0,3644.5,2024/04/09,Online,Mumbai,2011.76,M,,2024.0,4.0
3542,Men,Lifestyle,Air Force 1,2.0,7199.03,0.61,5615.24,2024/11/28,Retail,Mumbai,1826.07,,,2024.0,11.0
3543,Kids,Lifestyle,Dunk Low,2.0,6202.99,0.0,12405.98,2024/11/22,Retail,Pune,2712.79,,,2024.0,11.0
3544,Men,Running,Air Zoom,1.0,3923.39,0.0,3923.39,,Retail,Kolkata,684.88,M,,,
3545,Men,Training,Flex Trainer,3.0,3270.23,0.0,9810.69,2023/08/03,Online,Delhi,2239.86,,12.0,2023.0,8.0
3546,Men,Lifestyle,Waffle One,1.0,5003.95,0.0,5003.95,,Retail,Delhi,945.11,L,,,
3547,Kids,Soccer,Tiempo Legend,4.0,5553.88,0.0,22215.52,,Online,Delhi,2157.74,XL,,,
3548,Kids,Soccer,Phantom GT,3.0,9507.54,0.0,28522.62,2024/03/12,Online,Kolkata,3366.32,,,2024.0,3.0
3549,Kids,Training,SuperRep Go,1.0,4493.02,0.81,853.67,,Online,Mumbai,14.79,L,,,
3550,Women,Lifestyle,Air Force 1,1.0,8645.09,0.0,8645.09,,Online,Bangalore,3289.86,M,,,
3551,Women,Training,SuperRep Go,7.0,9948.15,0.99,696.37,2023/08/02,Retail,Kolkata,259.16,,10.0,2023.0,8.0
3552,Men,Running,React Infinity,4.0,3055.79,0.0,12223.16,2025/05/17,Retail,Mumbai,762.95,XL,,2025.0,5.0
3553,Women,Running,Air Zoom,2.0,5216.27,0.0,10432.54,2025/06/25,Online,Pune,720.87,XL,,2025.0,6.0
3554,Men,Soccer,Premier III,2.0,3493.04,0.0,6986.08,,Retail,Bangalore,2052.71,L,,,
3555,Kids,Soccer,Phantom GT,2.0,9507.54,0.0,19015.08,2025/04/26,Retail,Hyderabad,1069.25,,9.0,2025.0,4.0
3556,Women,Basketball,Kyrie Flytrap,4.0,9820.5,0.0,39282.0,2025/03/13,Retail,Kolkata,843.61,M,,2025.0,3.0
3557,Kids,Basketball,Air Jordan,1.0,3285.52,0.66,1117.08,2024/08/09,Retail,Hyderabad,884.81,L,,2024.0,8.0
3558,Women,Training,Flex Trainer,4.0,4045.21,0.0,16180.84,2024/08/30,Online,Mumbai,113.44,L,,2024.0,8.0
3559,Women,Running,Pegasus Turbo,1.0,8016.24,0.0,8016.24,,Online,Delhi,787.01,M,,,
3560,Women,Soccer,Phantom GT,3.0,3883.92,0.13,10137.03,2023/07/26,Retail,Hyderabad,3662.98,,,2023.0,7.0
3561,Women,Basketball,Zoom Freak,1.0,5075.22,0.0,5075.22,2024/07/24,Online,Kolkata,1062.39,,11.0,2024.0,7.0
3562,Women,Basketball,LeBron 20,1.0,6970.47,0.0,6970.47,2024/10/31,Retail,Delhi,1904.66,,,2024.0,10.0
3563,Kids,Running,Pegasus Turbo,1.0,2470.43,0.0,2470.43,,Online,Kolkata,233.05,L,,,
3564,Kids,Soccer,Premier III,3.0,2708.73,0.0,8126.19,,Retail,Kolkata,2685.43,,7.0,,
3565,Kids,Basketball,Kyrie Flytrap,4.0,6436.11,0.55,11585.0,2024/08/27,Online,Kolkata,3851.81,XL,,2024.0,8.0
3566,Men,Lifestyle,Waffle One,1.0,5003.95,0.0,5003.95,2024/12/12,Retail,Hyderabad,2315.64,XL,,2024.0,12.0
3567,Men,Lifestyle,Air Force 1,2.0,6009.58,0.56,5288.43,,Online,Kolkata,1353.32,L,,,
3568,Women,Running,Pegasus Turbo,70.0,6099.8,0.99,4269.86,,Retail,Pune,1494.24,L,,,
3569,Women,Soccer,Phantom GT,1.0,9203.0,0.0,9203.0,2024/08/12,Online,Kolkata,1797.66,,12.0,2024.0,8.0
3570,Men,Soccer,Tiempo Legend,1.0,9713.73,0.0,9713.73,2025/02/23,Online,Delhi,1914.18,,,2025.0,2.0
3571,Kids,Basketball,LeBron 20,1.0,7596.71,0.0,7596.71,,Online,Delhi,166.47,XL,,,
3572,Kids,Basketball,LeBron 20,3.0,3588.38,0.0,10765.14,,Retail,Delhi,3729.45,,6.0,,
3573,Men,Basketball,Air Jordan,1.0,6830.98,0.39,4166.9,2025/03/18,Retail,Mumbai,175.76,,,2025.0,3.0
3574,Kids,Basketball,Air Jordan,56.0,3285.52,0.96,7359.56,2025/01/13,Online,Bangalore,2589.0,XL,,2025.0,1.0
3575,Women,Running,React Infinity,164.0,5716.18,0.99,9374.54,2025/03/07,Retail,Pune,3271.27,XL,,2025.0,3.0
3576,Women,Lifestyle,Waffle One,2.0,3533.18,0.0,7066.36,2024/03/17,Retail,Bangalore,586.23,M,,2024.0,3.0
3577,Women,Running,Pegasus Turbo,1.0,8016.24,0.0,8016.24,2024/10/19,Online,Kolkata,102.77,XL,,2024.0,10.0
3578,Men,Lifestyle,Blazer Mid,4.0,6348.19,0.0,25392.76,,Retail,Hyderabad,1939.74,XL,,,
3579,Men,Basketball,LeBron 20,1.0,9995.55,0.0,9995.55,2025/02/03,Retail,Delhi,1962.41,XL,,2025.0,2.0
3580,Men,Basketball,LeBron 20,1.0,2992.37,0.0,2992.37,,Retail,Kolkata,677.35,,,,
3581,Women,Soccer,Phantom GT,4.0,3883.92,0.0,15535.68,2024/12/23,Retail,Kolkata,2178.05,L,,2024.0,12.0
3582,Kids,Soccer,Mercurial Superfly,1.0,2117.04,0.0,2117.04,2024/09/01,Online,Pune,806.52,M,,2024.0,9.0
3583,Men,Basketball,Kyrie Flytrap,1.0,3153.32,0.02,3090.25,,Online,Bangalore,204.06,,12.0,,
3584,Men,Basketball,Air Jordan,1.0,3500.16,0.0,3500.16,2025/03/19,Online,Kolkata,258.05,,10.0,2025.0,3.0
3585,Men,Running,Air Zoom,1.0,7143.23,0.52,3428.75,2025/05/03,Retail,Kolkata,1263.91,XL,,2025.0,5.0
3586,Women,Lifestyle,Waffle One,2.0,5582.98,0.0,11165.96,2024/12/14,Online,Delhi,3579.64,L,,2024.0,12.0
3587,Men,Training,SuperRep Go,1.0,6819.78,0.0,6819.78,2025/07/01,Online,Bangalore,1182.04,,6.0,2025.0,7.0
3588,Men,Lifestyle,Waffle One,1.0,7808.46,0.0,7808.46,2024/08/29,Online,Pune,3190.87,L,,2024.0,8.0
3589,Kids,Training,Flex Trainer,1.0,4276.36,0.0,4276.36,2024/12/09,Retail,Mumbai,247.69,,12.0,2024.0,12.0
2025,Men,Lifestyle,Waffle One,1.0,5245.87,0.0,5245.87,2024/08/01,Retail,Hyderabad,1193.87,,,2024.0,8.0
3591,Kids,Running,Pegasus Turbo,170.0,3718.65,0.99,6321.71,2024/11/08,Retail,Delhi,2210.66,,8.0,2024.0,11.0
3592,Women,Running,Free RN,1.0,8609.05,0.0,8609.05,2025/06/15,Retail,Kolkata,1289.77,L,,2025.0,6.0
3593,Women,Basketball,Air Jordan,1.0,6452.43,0.0,6452.43,,Online,Pune,1012.43,L,,,
3594,Kids,Training,Flex Trainer,1.0,9694.85,0.98,193.9,2025/02/24,Online,Hyderabad,1562.86,,,2025.0,2.0
3595,Kids,Running,Air Zoom,1.0,6890.68,0.0,6890.68,2023/09/05,Online,Pune,3385.84,L,,2023.0,9.0
3596,Men,Training,Metcon 7,2.0,4020.5,0.0,8041.0,2025/06/10,Online,Pune,66.97,,8.0,2025.0,6.0
3597,Kids,Basketball,Zoom Freak,14.0,4656.28,0.99,651.88,2025/04/07,Online,Hyderabad,230.4,,,2025.0,4.0
3598,Men,Soccer,Tiempo Legend,1.0,2786.84,0.0,2786.84,,Online,Delhi,798.42,XL,,,
3599,Kids,Training,Flex Trainer,1.0,4276.36,0.0,4276.36,,Online,Pune,1041.33,L,,,
3600,Women,Soccer,Phantom GT,4.0,3883.92,0.65,5437.49,,Online,Hyderabad,1129.12,,,,
3601,Women,Running,Free RN,2.0,4318.12,0.0,8636.24,,Retail,Pune,2730.68,XL,,,
3602,Men,Soccer,Tiempo Legend,1.0,2786.84,0.0,2786.84,2024/07/28,Online,Pune,3731.9,XL,,2024.0,7.0
2019,Men,Running,Air Zoom,1.0,7143.23,0.0,7143.23,,Retail,Bangalore,229.65,,8.0,,
3604,Kids,Training,Flex Trainer,1.0,4276.36,0.0,4276.36,,Retail,Mumbai,1150.99,,,,
3605,Men,Soccer,Phantom GT,2.0,8837.76,0.0,17675.52,2025/01/09,Online,Hyderabad,1627.87,M,,2025.0,1.0
3606,Women,Basketball,LeBron 20,3.0,3515.86,0.0,10547.58,2025/02/14,Retail,Pune,511.49,XL,,2025.0,2.0
3607,Kids,Training,SuperRep Go,4.0,3020.51,0.08,11115.48,,Retail,Kolkata,3934.51,,,,
3608,Men,Soccer,Premier III,1.0,3493.04,0.0,3493.04,2025/06/14,Retail,Delhi,610.18,XL,,2025.0,6.0
3609,Men,Training,SuperRep Go,1.0,6819.78,0.0,6819.78,2024/03/11,Online,Delhi,696.69,XL,,2024.0,3.0
3610,Kids,Lifestyle,Dunk Low,2.0,6202.99,0.64,4466.15,2025/03/14,Online,Kolkata,336.38,,11.0,2025.0,3.0
3611,Women,Lifestyle,Waffle One,1.0,5798.69,0.0,5798.69,2025/04/10,Online,Delhi,3450.57,,,2025.0,4.0
3612,Women,Running,Air Zoom,1.0,4632.0,0.0,4632.0,2025/06/22,Online,Mumbai,2397.42,XL,,2025.0,6.0
3613,Men,Lifestyle,Blazer Mid,4.0,7662.11,0.0,30648.44,2024/08/16,Online,Hyderabad,2136.73,XL,,2024.0,8.0
3614,Men,Training,ZoomX Invincible,1.0,6186.3,0.22,4825.31,2024/09/17,Online,Pune,2169.69,L,,2024.0,9.0
3615,Women,Lifestyle,Blazer Mid,3.0,7670.82,0.0,23012.46,,Retail,Delhi,582.42,,,,
3616,Kids,Lifestyle,Blazer Mid,1.0,9799.16,0.0,9799.16,2025/01/07,Retail,Kolkata,3969.15,L,,2025.0,1.0
3617,Men,Soccer,Premier III,2.0,4694.37,0.0,9388.74,2024/11/20,Online,Mumbai,2406.47,,9.0,2024.0,11.0
3618,Men,Soccer,Mercurial Superfly,3.0,2209.45,0.0,6628.35,2025/06/15,Retail,Kolkata,932.04,,9.0,2025.0,6.0
3619,Kids,Lifestyle,Air Force 1,1.0,8915.88,0.0,8915.88,2025/02/07,Online,Kolkata,824.23,L,,2025.0,2.0
3620,Men,Running,React Infinity,1.0,8561.18,0.0,8561.18,2024/02/11,Retail,Bangalore,1538.46,,11.0,2024.0,2.0
3621,Women,Basketball,LeBron 20,1.0,9699.01,0.0,9699.01,2025/04/20,Retail,Mumbai,3858.11,L,,2025.0,4.0
3622,Women,Soccer,Premier III,3.0,2187.91,0.0,6563.73,2024/09/22,Online,Hyderabad,1951.56,,8.0,2024.0,9.0
3623,Men,Lifestyle,Waffle One,5.0,5003.95,0.75,6254.94,2025/06/24,Retail,Mumbai,1980.48,XL,,2025.0,6.0
3624,Women,Soccer,Premier III,1.0,8534.07,0.0,8534.07,2024/11/17,Retail,Mumbai,1124.03,,6.0,2024.0,11.0
3625,Kids,Soccer,Tiempo Legend,1.0,5553.88,0.0,5553.88,2025/03/02,Retail,Kolkata,849.98,XL,,2025.0,3.0
3626,Men,Running,React Infinity,2.0,3055.79,0.0,6111.58,2024/09/24,Retail,Pune,1911.32,,7.0,2024.0,9.0
3627,Kids,Training,SuperRep Go,12.0,9671.05,0.99,1160.53,2024/12/21,Online,Mumbai,396.74,,8.0,2024.0,12.0
3628,Kids,Running,Free RN,6.0,8584.41,0.98,1030.13,,Online,Hyderabad,357.52,,,,
3629,Kids,Soccer,Mercurial Superfly,1.0,8482.43,0.0,8482.43,,Online,Hyderabad,1052.78,XL,,,
3630,Men,Training,Flex Trainer,1.0,2467.49,0.0,2467.49,,Online,Pune,3101.6,,12.0,,
3631,Men,Training,Metcon 7,1.0,2855.37,0.0,2855.37,,Retail,Bangalore,185.49,XL,,,
3632,Kids,Basketball,LeBron 20,1.0,3588.38,0.56,1578.89,2024/10/12,Retail,Bangalore,2836.11,,,2024.0,10.0
3633,Kids,Training,Flex Trainer,2.0,3019.98,0.0,6039.96,,Online,Bangalore,1647.81,,,,
3634,Men,Lifestyle,Waffle One,212.0,5003.95,0.99,10608.37,2025/08/07,Online,Kolkata,3717.46,L,,2025.0,8.0
3635,Men,Training,SuperRep Go,2.0,6819.78,0.0,13639.56,2025/03/22,Retail,Bangalore,3656.45,M,,2025.0,3.0
3636,Women,Soccer,Tiempo Legend,2.0,7881.53,0.0,15763.06,2023/12/19,Retail,Delhi,2615.73,M,,2023.0,12.0
3637,Women,Running,Pegasus Turbo,2.0,6577.39,0.0,13154.78,2025/05/29,Retail,Delhi,1945.9,,6.0,2025.0,5.0
3638,Kids,Basketball,Air Jordan,1.0,3701.59,0.0,3701.59,2025/05/20,Online,Kolkata,1148.57,,8.0,2025.0,5.0
3639,Men,Soccer,Mercurial Superfly,2.0,6196.01,0.43,7063.45,2025/01/05,Online,Pune,2929.76,XL,,2025.0,1.0
3640,Men,Training,Metcon 7,1.0,5219.18,0.0,5219.18,2025/04/28,Online,Delhi,309.65,M,,2025.0,4.0
3641,Kids,Training,SuperRep Go,1.0,6037.65,0.0,6037.65,,Retail,Delhi,132.13,XL,,,
3642,Men,Training,Metcon 7,1.0,4020.5,0.0,4020.5,,Online,Mumbai,3617.85,XL,,,
3643,Kids,Training,Metcon 7,2.0,9262.45,0.73,5001.72,,Online,Kolkata,2037.13,,10.0,,
3644,Kids,Running,React Infinity,1.0,5702.53,0.0,5702.53,2023/10/31,Online,Delhi,1437.04,,,2023.0,10.0
3645,Men,Soccer,Tiempo Legend,1.0,6830.85,0.81,1297.86,,Online,Kolkata,632.37,,,,
3646,Men,Training,Flex Trainer,3.0,3270.23,0.0,9810.69,2025/04/21,Online,Bangalore,2873.66,XL,,2025.0,4.0
3647,Women,Basketball,LeBron 20,3.0,3263.64,0.0,9790.92,2024/06/10,Retail,Kolkata,3233.66,M,,2024.0,6.0
3648,Men,Soccer,Tiempo Legend,4.0,2786.84,0.0,11147.36,2025/01/08,Online,Bangalore,3584.04,M,,2025.0,1.0
3649,Kids,Lifestyle,Blazer Mid,1.0,6486.51,0.0,6486.51,2024/10/19,Online,Kolkata,2408.58,XL,,2024.0,10.0
3650,Women,Soccer,Premier III,1.0,5172.14,0.0,5172.14,2024/01/07,Retail,Delhi,520.93,M,,2024.0,1.0
3651,Men,Training,SuperRep Go,20.0,8891.63,0.99,1778.33,2024/12/17,Retail,Delhi,636.77,M,,2024.0,12.0
3652,Kids,Basketball,Air Jordan,3.0,3176.7,0.0,9530.1,2023/11/21,Online,Hyderabad,3349.8,XL,,2023.0,11.0
3653,Men,Running,Air Zoom,1.0,7143.23,0.0,7143.23,2024/03/12,Retail,Hyderabad,1642.93,,10.0,2024.0,3.0
3654,Women,Training,Metcon 7,3.0,2201.54,0.0,6604.62,2024/10/09,Retail,Pune,2395.74,L,,2024.0,10.0
3655,Women,Lifestyle,Air Force 1,1.0,7312.38,0.0,7312.38,2025/05/08,Retail,Pune,3499.88,,6.0,2025.0,5.0
3656,Men,Lifestyle,Waffle One,4.0,5003.95,0.0,20015.8,2025/11/06,Retail,Pune,3421.81,L,,2025.0,11.0
3657,Men,Soccer,Mercurial Superfly,1.0,6196.01,0.67,2044.68,2024/05/08,Online,Kolkata,3451.02,,,2024.0,5.0
3658,Women,Training,Flex Trainer,1.0,3516.53,0.0,3516.53,,Retail,Delhi,1485.12,L,,,
3659,Kids,Running,Air Zoom,1.0,3424.06,0.0,3424.06,,Online,Kolkata,684.79,,7.0,,
2033,Women,Running,React Infinity,1.0,8136.39,0.8,1627.28,2024/07/23,Retail,Delhi,437.17,M,,2024.0,7.0
3661,Kids,Training,ZoomX Invincible,1.0,9979.38,0.0,9979.38,2024/12/05,Online,Delhi,2957.86,XL,,2024.0,12.0
3662,Kids,Lifestyle,Waffle One,4.0,9032.9,0.64,13007.38,,Online,Bangalore,131.76,,,,
3663,Women,Training,SuperRep Go,2.0,5604.03,0.0,11208.06,2025/04/09,Retail,Delhi,3359.81,L,,2025.0,4.0
3664,Women,Training,Flex Trainer,19.0,7363.96,0.99,1399.15,2025/04/20,Retail,Mumbai,480.16,XL,,2025.0,4.0
3665,Women,Lifestyle,Blazer Mid,2.0,2958.1,0.0,5916.2,2024/07/06,Retail,Hyderabad,2003.55,,,2024.0,7.0
3666,Women,Running,Air Zoom,2.0,5714.92,0.99,0.0,2025/04/07,Retail,Delhi,3382.55,,,2025.0,4.0
3667,Kids,Running,Air Zoom,4.0,9386.2,0.01,37169.35,,Online,Pune,1121.02,M,,,
3668,Kids,Soccer,Premier III,1.0,2708.73,0.0,2708.73,2024/10/27,Retail,Mumbai,795.86,XL,,2024.0,10.0
3669,Women,Lifestyle,Blazer Mid,5.0,2287.32,0.0,11436.6,2023/08/27,Online,Kolkata,3859.9,L,,2023.0,8.0
3670,Men,Lifestyle,Waffle One,1.0,5003.95,0.0,5003.95,,Online,Pune,929.07,,10.0,,
3671,Women,Running,Pegasus Turbo,2.0,8016.24,0.01,15872.16,,Retail,Bangalore,552.1,,9.0,,
3672,Women,Soccer,Tiempo Legend,3.0,7127.18,0.32,14539.45,2024/08/16,Online,Delhi,2651.63,,7.0,2024.0,8.0
3673,Kids,Lifestyle,Dunk Low,1.0,6202.99,0.0,6202.99,,Retail,Mumbai,2199.46,,7.0,,
3674,Men,Lifestyle,Waffle One,1.0,5003.95,0.0,5003.95,2025/04/18,Online,Pune,1819.44,XL,,2025.0,4.0
3675,Men,Running,Pegasus Turbo,2.0,4322.06,0.0,8644.12,2024/11/13,Online,Delhi,3969.03,,9.0,2024.0,11.0
3676,Men,Soccer,Tiempo Legend,197.0,2786.84,0.99,5490.07,,Online,Delhi,1923.5,M,,,
3677,Women,Soccer,Mercurial Superfly,1.0,4301.85,0.0,4301.85,,Online,Pune,717.69,L,,,
3678,Women,Lifestyle,Waffle One,3.0,5582.98,0.0,16748.94,2024/08/14,Online,Kolkata,1488.91,,10.0,2024.0,8.0
3679,Women,Basketball,Kyrie Flytrap,10.0,9820.5,0.9,9820.5,,Retail,Bangalore,3341.51,M,,,
3680,Men,Training,Flex Trainer,3.0,8835.41,0.92,2120.5,2025/01/27,Retail,Delhi,746.28,XL,,2025.0,1.0
3681,Men,Soccer,Phantom GT,20.0,5259.05,0.95,5259.05,2025/09/04,Online,Hyderabad,1838.69,L,,2025.0,9.0
3682,Women,Basketball,Zoom Freak,7.0,6158.05,0.99,431.06,2024/09/10,Retail,Mumbai,160.21,,12.0,2024.0,9.0
3683,Women,Soccer,Premier III,2.0,5172.14,0.0,10344.28,2024/05/15,Retail,Kolkata,4.26,L,,2024.0,5.0
3684,Kids,Soccer,Tiempo Legend,274.0,3440.57,0.99,9427.16,2024/01/09,Online,Hyderabad,3299.44,L,,2024.0,1.0
3685,Women,Basketball,Air Jordan,2.0,2633.72,0.0,5267.44,2025/02/13,Retail,Hyderabad,1668.0,XL,,2025.0,2.0
3686,Women,Training,SuperRep Go,1.0,8577.75,0.0,8577.75,2024/10/26,Retail,Hyderabad,2.86,,8.0,2024.0,10.0
3687,Women,Training,ZoomX Invincible,1.0,6216.27,0.0,6216.27,2024/10/23,Retail,Mumbai,2418.27,XL,,2024.0,10.0
3688,Kids,Running,React Infinity,1.0,5048.98,0.0,5048.98,2025/04/17,Retail,Kolkata,1214.86,L,,2025.0,4.0
3689,Women,Soccer,Phantom GT,1.0,3883.92,0.0,3883.92,2024/09/01,Retail,Pune,1854.17,XL,,2024.0,9.0
2028,Kids,Soccer,Phantom GT,2.0,9507.54,0.97,570.45,2025/05/15,Retail,Pune,2305.1,M,,2025.0,5.0
3691,Men,Soccer,Premier III,4.0,3493.04,0.51,6846.36,2025/03/28,Online,Bangalore,2305.88,,11.0,2025.0,3.0
3692,Women,Basketball,Zoom Freak,1.0,5075.22,0.0,5075.22,,Retail,Bangalore,1194.35,,,,
3693,Men,Basketball,Air Jordan,1.0,4239.94,0.0,4239.94,,Retail,Hyderabad,35.71,XL,,,
3694,Kids,Soccer,Tiempo Legend,1.0,4954.41,0.0,4954.41,,Online,Hyderabad,1522.3,L,,,
3695,Kids,Training,SuperRep Go,1.0,4788.11,0.19,3878.37,2025/04/07,Retail,Mumbai,259.55,,,2025.0,4.0
3696,Kids,Training,ZoomX Invincible,1.0,6425.04,0.0,6425.04,2024/11/09,Retail,Kolkata,1966.58,M,,2024.0,11.0
3697,Women,Running,Free RN,1.0,2149.28,0.99,0.0,,Online,Pune,80.68,,,,
3698,Women,Basketball,Zoom Freak,1.0,7268.55,0.34,4797.24,2025/02/18,Retail,Delhi,219.99,L,,2025.0,2.0
3699,Women,Running,Air Zoom,1.0,8400.1,0.47,4452.05,2024/06/10,Retail,Delhi,249.58,,7.0,2024.0,6.0
3700,Men,Soccer,Premier III,2.0,3951.29,0.0,7902.58,,Online,Delhi,70.93,XL,,,
3701,Men,Training,Metcon 7,1.0,9459.94,0.58,3973.17,,Online,Bangalore,463.88,L,,,
3702,Men,Running,React Infinity,318.0,3055.79,0.99,9717.41,2025/05/20,Online,Pune,3398.32,M,,2025.0,5.0
3703,Men,Running,Air Zoom,1.0,7143.23,0.0,7143.23,2024/10/01,Online,Mumbai,326.86,M,,2024.0,10.0
3704,Kids,Running,Pegasus Turbo,3.0,5653.14,0.31,11702.0,,Retail,Delhi,3556.62,M,,,
3705,Kids,Training,Metcon 7,2.0,5644.1,0.09,10272.26,2024/09/11,Online,Hyderabad,3860.78,,6.0,2024.0,9.0
3706,Men,Running,Pegasus Turbo,1.0,9437.73,0.0,9437.73,2025/09/03,Retail,Hyderabad,3271.38,M,,2025.0,9.0
3707,Kids,Lifestyle,Waffle One,4.0,9532.8,0.0,38131.2,2025/02/01,Online,Mumbai,732.26,L,,2025.0,2.0
3708,Kids,Basketball,Kyrie Flytrap,9.0,4546.64,0.77,9411.54,2025/02/15,Retail,Bangalore,3305.02,,12.0,2025.0,2.0
3709,Men,Soccer,Premier III,1.0,4857.69,0.0,4857.69,,Retail,Delhi,926.92,,9.0,,
3710,Kids,Lifestyle,Blazer Mid,4.0,9015.8,0.0,36063.2,,Online,Mumbai,1695.86,L,,,
3711,Kids,Basketball,Zoom Freak,2.0,4656.28,0.53,4376.9,2023/12/28,Online,Delhi,1077.08,,,2023.0,12.0
3712,Kids,Basketball,Air Jordan,3.0,3455.53,0.0,10366.59,2024/08/03,Online,Delhi,3810.67,,,2024.0,8.0
3713,Men,Basketball,Zoom Freak,3.0,9106.61,0.68,8742.35,2024/10/30,Retail,Pune,3271.73,XL,,2024.0,10.0
